Time slot,Source server name,Source IP,Source application,Source process,Destination server name,Destination IP,Destination application,Destination process,Destination port
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51667
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51665
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51720
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51718
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51799
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51797
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51849
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51847
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51904
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51902
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51958
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51956
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52013
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52011
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52061
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52059
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52120
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52117
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52193
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52191
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52249
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52247
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52299
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52297
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52350
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52348
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52405
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52403
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52476
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52474
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52525
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52523
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52576
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52574
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52641
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52640
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52639
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52701
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52699
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52677
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52744
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52742
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52811
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52809
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52877
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52875
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52938
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52936
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52981
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52979
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53038
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53036
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53085
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53083
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53161
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53159
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53204
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53202
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53258
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53256
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53310
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53308
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53373
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53371
2/1/2025 12:00-18:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.25,,Unknown process,443
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53414
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53412
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53475
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53472
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53533
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53531
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53588
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53586
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53632
2/1/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53629
2/1/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,40.83.247.108,,Unknown process,443
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63429
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64791
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64790
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64788
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64831
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64829
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64816
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64889
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64887
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64940
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64938
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65005
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65003
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65066
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65064
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65124
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65121
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65202
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65200
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65264
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65262
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65309
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65307
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65359
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65357
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65407
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65405
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65486
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65484
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65533
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65531
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49201
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49199
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49253
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49251
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49310
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49308
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49352
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49350
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49413
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49411
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49478
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49476
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49539
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49537
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49586
2/1/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49584
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61627
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61625
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60966
2/2/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,40.83.247.108,,Unknown process,443
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61673
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61671
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61752
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61750
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61797
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61795
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61848
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61846
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61900
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61898
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61956
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,61954
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62004
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62002
2/2/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.17,,Unknown process,443
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62063
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62061
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62125
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62123
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62184
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62182
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62233
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62231
2/2/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.190.155.130,,Unknown process,443
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62290
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62289
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62288
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62336
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62334
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62328
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62408
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62406
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62454
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62452
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62501
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62499
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62552
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62550
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62609
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62607
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62654
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62652
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62713
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62709
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62784
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62782
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62838
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62836
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62887
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62885
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62939
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62937
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62986
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62984
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63056
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63054
2/2/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,146.75.78.172,,Unknown process,80
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63102
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63100
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63152
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63150
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63202
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63200
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63260
